location,capacity,occupancy,timestamp
BHMNCPNHS01,500,348,02-12-2016 14:58
BHMNCPNHS01,500,336,02-12-2016 15:31
BHMNCPNHS01,500,324,02-12-2016 15:58
BHMNCPNHS01,500,286,02-12-2016 16:32
BHMNCPNHS01,500,81,05-12-2016 08:02
BHMNCPNHS01,500,180,05-12-2016 08:29
BHMNCPNHS01,500,294,05-12-2016 09:02
BHMNCPNHS01,500,353,05-12-2016 09:29
BHMNCPNHS01,500,400,05-12-2016 10:03
BHMNCPNHS01,500,424,05-12-2016 10:29
BHMNCPNHS01,500,438,05-12-2016 11:02
BHMNCPNHS01,500,436,05-12-2016 11:29
BHMNCPNHS01,500,444,05-12-2016 11:56
BHMNCPNHS01,500,447,05-12-2016 12:29
BHMNCPNHS01,500,455,05-12-2016 13:02
BHMNCPNHS01,500,451,05-12-2016 13:29
BHMNCPNHS01,500,444,05-12-2016 13:56
BHMNCPNHS01,500,441,05-12-2016 14:29
BHMNCPNHS01,500,423,05-12-2016 15:02
BHMNCPNHS01,500,406,05-12-2016 15:29
BHMNCPNHS01,500,383,05-12-2016 16:02
BHMNCPNHS01,500,348,05-12-2016 16:29
BHMNCPNHS01,500,80,06-12-2016 07:56
BHMNCPNHS01,500,184,06-12-2016 08:29
BHMNCPNHS01,500,284,06-12-2016 08:56
BHMNCPNHS01,500,362,06-12-2016 09:29
BHMNCPNHS01,500,413,06-12-2016 10:02
BHMNCPNHS01,500,428,06-12-2016 10:29
BHMNCPNHS01,500,449,06-12-2016 11:02
BHMNCPNHS01,500,458,06-12-2016 11:29
BHMNCPNHS01,500,468,06-12-2016 11:56
BHMNCPNHS01,500,469,06-12-2016 12:29
BHMNCPNHS01,500,468,06-12-2016 12:56
BHMNCPNHS01,500,467,06-12-2016 13:29
BHMNCPNHS01,500,461,06-12-2016 14:02
BHMNCPNHS01,500,458,06-12-2016 14:29
BHMNCPNHS01,500,446,06-12-2016 15:02
BHMNCPNHS01,500,431,06-12-2016 15:29
BHMNCPNHS01,500,409,06-12-2016 16:02
BHMNCPNHS01,500,377,06-12-2016 16:29
BHMNCPNHS01,500,113,07-12-2016 07:59
BHMNCPNHS01,500,191,07-12-2016 08:26
BHMNCPNHS01,500,276,07-12-2016 08:52
BHMNCPNHS01,500,354,07-12-2016 09:26
BHMNCPNHS01,500,405,07-12-2016 09:59
BHMNCPNHS01,500,422,07-12-2016 10:26
BHMNCPNHS01,500,437,07-12-2016 10:59
BHMNCPNHS01,500,441,07-12-2016 11:19
BHMNCPNHS01,500,457,07-12-2016 11:59
BHMNCPNHS01,500,463,07-12-2016 12:26
BHMNCPNHS01,500,479,07-12-2016 12:59
BHMNCPNHS01,500,482,07-12-2016 13:26
BHMNCPNHS01,500,482,07-12-2016 13:59
BHMNCPNHS01,500,468,07-12-2016 14:26
BHMNCPNHS01,500,457,07-12-2016 14:59
BHMNCPNHS01,500,440,07-12-2016 15:32
BHMNCPNHS01,500,422,07-12-2016 15:59
BHMNCPNHS01,500,383,07-12-2016 16:32
BHMNCPNHS01,500,113,08-12-2016 07:59
BHMNCPNHS01,500,183,08-12-2016 08:26
BHMNCPNHS01,500,304,08-12-2016 08:59
BHMNCPNHS01,500,362,08-12-2016 09:26
BHMNCPNHS01,500,404,08-12-2016 09:59
BHMNCPNHS01,500,434,08-12-2016 10:32
BHMNCPNHS01,500,457,08-12-2016 10:59
BHMNCPNHS01,500,467,08-12-2016 11:32
BHMNCPNHS01,500,473,08-12-2016 11:59
BHMNCPNHS01,500,481,08-12-2016 12:25
BHMNCPNHS01,500,486,08-12-2016 12:59
BHMNCPNHS01,500,481,08-12-2016 13:19
BHMNCPNHS01,500,473,08-12-2016 13:59
BHMNCPNHS01,500,460,08-12-2016 14:26
BHMNCPNHS01,500,446,08-12-2016 14:59
BHMNCPNHS01,500,426,08-12-2016 15:26
BHMNCPNHS01,500,404,08-12-2016 15:59
BHMNCPNHS01,500,370,08-12-2016 16:32
BHMNCPNHS01,500,125,09-12-2016 08:02
BHMNCPNHS01,500,194,09-12-2016 08:29
BHMNCPNHS01,500,267,09-12-2016 08:55
BHMNCPNHS01,500,315,09-12-2016 09:29
BHMNCPNHS01,500,345,09-12-2016 09:55
BHMNCPNHS01,500,350,09-12-2016 10:22
BHMNCPNHS01,500,347,09-12-2016 10:49
BHMNCPNHS01,500,335,09-12-2016 11:29
BHMNCPNHS01,500,340,09-12-2016 11:56
BHMNCPNHS01,500,342,09-12-2016 12:29
BHMNCPNHS01,500,348,09-12-2016 13:02
BHMNCPNHS01,500,338,09-12-2016 13:29
BHMNCPNHS01,500,335,09-12-2016 13:55
BHMNCPNHS01,500,326,09-12-2016 14:29
BHMNCPNHS01,500,324,09-12-2016 14:56
BHMNCPNHS01,500,308,09-12-2016 15:29
BHMNCPNHS01,500,278,09-12-2016 16:02
BHMNCPNHS01,500,263,09-12-2016 16:29
BHMNCPNHS01,500,110,12-12-2016 08:02
BHMNCPNHS01,500,191,12-12-2016 08:29
BHMNCPNHS01,500,308,12-12-2016 09:02
BHMNCPNHS01,500,361,12-12-2016 09:29
BHMNCPNHS01,500,409,12-12-2016 10:02
BHMNCPNHS01,500,428,12-12-2016 10:29
BHMNCPNHS01,500,442,12-12-2016 11:02
BHMNCPNHS01,500,440,12-12-2016 11:29
BHMNCPNHS01,500,446,12-12-2016 11:55
BHMNCPNHS01,500,450,12-12-2016 12:29
BHMNCPNHS01,500,454,12-12-2016 12:56
BHMNCPNHS01,500,453,12-12-2016 13:29
BHMNCPNHS01,500,455,12-12-2016 14:02
BHMNCPNHS01,500,441,12-12-2016 14:29
BHMNCPNHS01,500,443,12-12-2016 14:55
BHMNCPNHS01,500,433,12-12-2016 15:29
BHMNCPNHS01,500,403,12-12-2016 15:56
BHMNCPNHS01,500,349,12-12-2016 16:29
BHMNCPNHS01,500,110,13-12-2016 08:02
BHMNCPNHS01,500,188,13-12-2016 08:29
BHMNCPNHS01,500,285,13-12-2016 09:02
BHMNCPNHS01,500,360,13-12-2016 09:29
BHMNCPNHS01,500,419,13-12-2016 09:55
BHMNCPNHS01,500,452,13-12-2016 10:29
BHMNCPNHS01,500,477,13-12-2016 11:02
BHMNCPNHS01,500,485,13-12-2016 11:29
BHMNCPNHS01,500,498,13-12-2016 12:02
BHMNCPNHS01,500,499,13-12-2016 12:29
BHMNCPNHS01,500,497,13-12-2016 13:02
BHMNCPNHS01,500,491,13-12-2016 13:55
BHMNCPNHS01,500,485,13-12-2016 14:29
BHMNCPNHS01,500,484,13-12-2016 14:56
BHMNCPNHS01,500,464,13-12-2016 15:28
BHMNCPNHS01,500,438,13-12-2016 16:02
BHMNCPNHS01,500,409,13-12-2016 16:29
BHMNCPNHS01,500,142,14-12-2016 08:03
BHMNCPNHS01,500,266,14-12-2016 08:43
BHMNCPNHS01,500,321,14-12-2016 09:03
BHMNCPNHS01,500,367,14-12-2016 09:29
BHMNCPNHS01,500,407,14-12-2016 10:02
BHMNCPNHS01,500,424,14-12-2016 10:30
BHMNCPNHS01,500,428,14-12-2016 11:30
BHMNCPNHS01,500,436,14-12-2016 12:02
BHMNCPNHS01,500,435,14-12-2016 12:30
BHMNCPNHS01,500,441,14-12-2016 13:03
BHMNCPNHS01,500,445,14-12-2016 13:29
BHMNCPNHS01,500,440,14-12-2016 14:03
BHMNCPNHS01,500,432,14-12-2016 14:30
BHMNCPNHS01,500,424,14-12-2016 14:56
BHMNCPNHS01,500,407,14-12-2016 15:23
BHMNCPNHS01,500,377,14-12-2016 15:56
BHMNCPNHS01,500,344,14-12-2016 16:30
BHMNCPNHS01,500,113,15-12-2016 07:53
BHMNCPNHS01,500,210,15-12-2016 08:30
BHMNCPNHS01,500,292,15-12-2016 09:03
BHMNCPNHS01,500,352,15-12-2016 09:30
BHMNCPNHS01,500,377,15-12-2016 09:57
BHMNCPNHS01,500,408,15-12-2016 10:30
BHMNCPNHS01,500,419,15-12-2016 11:03
BHMNCPNHS01,500,427,15-12-2016 11:09
BHMNCPNHS01,500,435,15-12-2016 12:00
BHMNCPNHS01,500,438,15-12-2016 12:26
BHMNCPNHS01,500,455,15-12-2016 13:00
BHMNCPNHS01,500,453,15-12-2016 13:26
BHMNCPNHS01,500,455,15-12-2016 14:00
BHMNCPNHS01,500,446,15-12-2016 14:26
BHMNCPNHS01,500,437,15-12-2016 15:00
BHMNCPNHS01,500,434,15-12-2016 15:26
BHMNCPNHS01,500,412,15-12-2016 16:03
BHMNCPNHS01,500,365,15-12-2016 16:30
BHMNCPNHS01,500,142,16-12-2016 07:59
BHMNCPNHS01,500,215,16-12-2016 08:30
BHMNCPNHS01,500,288,16-12-2016 09:03
BHMNCPNHS01,500,323,16-12-2016 09:30
BHMNCPNHS01,500,347,16-12-2016 10:03
BHMNCPNHS01,500,359,16-12-2016 10:29
BHMNCPNHS01,500,368,16-12-2016 11:03
BHMNCPNHS01,500,364,16-12-2016 11:30
BHMNCPNHS01,500,365,16-12-2016 11:56
BHMNCPNHS01,500,374,16-12-2016 12:30
BHMNCPNHS01,500,376,16-12-2016 12:56
BHMNCPNHS01,500,380,16-12-2016 13:30
BHMNCPNHS01,500,368,16-12-2016 13:56
BHMNCPNHS01,500,370,16-12-2016 14:30
BHMNCPNHS01,500,366,16-12-2016 14:56
BHMNCPNHS01,500,344,16-12-2016 15:30
BHMNCPNHS01,500,322,16-12-2016 16:03
BHMNCPNHS01,500,299,16-12-2016 16:30
BHMNCPNHS01,500,179,17-12-2016 07:59
BHMNCPNHS01,500,179,17-12-2016 08:23
BHMNCPNHS01,500,177,17-12-2016 08:46
BHMNCPNHS01,500,182,17-12-2016 09:06
BHMNCPNHS01,500,184,17-12-2016 09:59
BHMNCPNHS01,500,176,17-12-2016 10:33
BHMNCPNHS01,500,175,17-12-2016 11:00
BHMNCPNHS01,500,169,17-12-2016 11:33
BHMNCPNHS01,500,175,17-12-2016 12:00
BHMNCPNHS01,500,170,17-12-2016 12:26
BHMNCPNHS01,500,173,17-12-2016 13:00
BHMNCPNHS01,500,176,17-12-2016 13:27
BHMNCPNHS01,500,177,17-12-2016 14:00
BHMNCPNHS01,500,185,17-12-2016 14:30
BHMNCPNHS01,500,188,17-12-2016 15:03
BHMNCPNHS01,500,155,17-12-2016 15:30
BHMNCPNHS01,500,108,17-12-2016 15:57
BHMNCPNHS01,500,96,17-12-2016 16:30
BHMNCPNHS01,500,156,18-12-2016 07:43
BHMNCPNHS01,500,150,18-12-2016 09:56
BHMNCPNHS01,500,146,18-12-2016 10:10
BHMNCPNHS01,500,143,18-12-2016 11:03
BHMNCPNHS01,500,136,18-12-2016 11:30
BHMNCPNHS01,500,128,18-12-2016 12:03
BHMNCPNHS01,500,125,18-12-2016 12:10
BHMNCPNHS01,500,120,18-12-2016 12:50
BHMNCPNHS01,500,124,18-12-2016 13:23
BHMNCPNHS01,500,120,18-12-2016 14:23
BHMNCPNHS01,500,122,18-12-2016 14:56
BHMNCPNHS01,500,120,18-12-2016 15:30
BHMNCPNHS01,500,38,18-12-2016 16:03
BHMNCPNHS01,500,20,18-12-2016 16:30
BHMNCPNHS01,500,103,19-12-2016 08:03
BHMNCPNHS01,500,184,19-12-2016 08:30
BHMNCPNHS01,500,271,19-12-2016 09:03
BHMNCPNHS01,500,307,19-12-2016 09:30
BHMNCPNHS01,500,328,19-12-2016 09:56
BHMNCPNHS01,500,338,19-12-2016 10:30
BHMNCPNHS01,500,341,19-12-2016 11:03
BHMNCPNHS01,500,348,19-12-2016 11:30
BHMNCPNHS01,500,350,19-12-2016 11:50
BHMNCPNHS01,500,354,19-12-2016 12:30
BHMNCPNHS01,500,367,19-12-2016 13:03
BHMNCPNHS01,500,365,19-12-2016 13:30
BHMNCPNHS01,500,358,19-12-2016 14:03
BHMNCPNHS01,500,356,19-12-2016 14:30
BHMNCPNHS01,500,355,19-12-2016 15:03
BHMNCPNHS01,500,338,19-12-2016 15:29
BHMNCPNHS01,500,326,19-12-2016 16:03
BHMNCPNHS01,500,302,19-12-2016 16:30
BHMNCPNST01,485,249,04-10-2016 07:59
BHMNCPNST01,485,267,04-10-2016 08:25
BHMNCPNST01,485,278,04-10-2016 08:59
BHMNCPNST01,485,302,04-10-2016 09:32
BHMNCPNST01,485,327,04-10-2016 09:59
BHMNCPNST01,485,351,04-10-2016 10:26
BHMNCPNST01,485,371,04-10-2016 10:59
BHMNCPNST01,485,373,04-10-2016 11:25
BHMNCPNST01,485,381,04-10-2016 11:59
BHMNCPNST01,485,379,04-10-2016 12:29
BHMNCPNST01,485,374,04-10-2016 12:56
BHMNCPNST01,485,375,04-10-2016 13:29
BHMNCPNST01,485,381,04-10-2016 14:02
BHMNCPNST01,485,373,04-10-2016 14:29
BHMNCPNST01,485,354,04-10-2016 14:57
BHMNCPNST01,485,338,04-10-2016 15:30
BHMNCPNST01,485,317,04-10-2016 16:04
BHMNCPNST01,485,304,04-10-2016 16:31
BHMNCPNST01,485,268,05-10-2016 07:57
BHMNCPNST01,485,273,05-10-2016 08:30
BHMNCPNST01,485,293,05-10-2016 09:04
BHMNCPNST01,485,317,05-10-2016 09:30
BHMNCPNST01,485,339,05-10-2016 10:04
BHMNCPNST01,485,355,05-10-2016 10:30
BHMNCPNST01,485,367,05-10-2016 11:04
BHMNCPNST01,485,366,05-10-2016 11:30
BHMNCPNST01,485,369,05-10-2016 12:04
BHMNCPNST01,485,376,05-10-2016 12:17
BHMNCPNST01,485,373,05-10-2016 12:57
BHMNCPNST01,485,372,05-10-2016 13:30
BHMNCPNST01,485,368,05-10-2016 13:57
BHMNCPNST01,485,361,05-10-2016 14:30
BHMNCPNST01,485,356,05-10-2016 14:57
BHMNCPNST01,485,325,05-10-2016 15:30
BHMNCPNST01,485,316,05-10-2016 15:57
BHMNCPNST01,485,299,05-10-2016 16:30
BHMNCPNST01,485,260,06-10-2016 07:57
BHMNCPNST01,485,277,06-10-2016 08:30
BHMNCPNST01,485,282,06-10-2016 08:57
BHMNCPNST01,485,297,06-10-2016 09:30
BHMNCPNST01,485,323,06-10-2016 10:03
BHMNCPNST01,485,336,06-10-2016 10:30
BHMNCPNST01,485,340,06-10-2016 10:57
BHMNCPNST01,485,346,06-10-2016 11:30
BHMNCPNST01,485,345,06-10-2016 12:04
BHMNCPNST01,485,343,06-10-2016 12:24
BHMNCPNST01,485,345,06-10-2016 12:57
BHMNCPNST01,485,344,06-10-2016 13:30
BHMNCPNST01,485,343,06-10-2016 13:57
BHMNCPNST01,485,320,06-10-2016 14:30
BHMNCPNST01,485,321,06-10-2016 15:04
BHMNCPNST01,485,310,06-10-2016 15:31
BHMNCPNST01,485,298,06-10-2016 16:04
BHMNCPNST01,485,278,06-10-2016 16:30
BHMNCPNST01,485,240,07-10-2016 08:03
BHMNCPNST01,485,254,07-10-2016 08:30
BHMNCPNST01,485,274,07-10-2016 09:04
BHMNCPNST01,485,283,07-10-2016 09:30
BHMNCPNST01,485,302,07-10-2016 09:57
BHMNCPNST01,485,309,07-10-2016 10:30
BHMNCPNST01,485,309,07-10-2016 10:57
BHMNCPNST01,485,304,07-10-2016 11:30
BHMNCPNST01,485,315,07-10-2016 12:03
BHMNCPNST01,485,307,07-10-2016 12:30
BHMNCPNST01,485,298,07-10-2016 13:04
BHMNCPNST01,485,286,07-10-2016 13:24
BHMNCPNST01,485,279,07-10-2016 13:57
BHMNCPNST01,485,281,07-10-2016 14:24
BHMNCPNST01,485,267,07-10-2016 15:04
BHMNCPNST01,485,256,07-10-2016 15:30
BHMNCPNST01,485,239,07-10-2016 15:57
BHMNCPNST01,485,236,07-10-2016 16:30
BHMNCPNST01,485,206,08-10-2016 07:57
BHMNCPNST01,485,211,08-10-2016 08:30
BHMNCPNST01,485,217,08-10-2016 08:57
BHMNCPNST01,485,214,08-10-2016 09:30
BHMNCPNST01,485,216,08-10-2016 10:04
BHMNCPNST01,485,212,08-10-2016 10:30
BHMNCPNST01,485,209,08-10-2016 10:57
BHMNCPNST01,485,206,08-10-2016 11:30
BHMNCPNST01,485,206,08-10-2016 12:04
BHMNCPNST01,485,212,08-10-2016 12:24
BHMNCPNST01,485,225,08-10-2016 13:04
BHMNCPNST01,485,240,08-10-2016 13:30
BHMNCPNST01,485,257,08-10-2016 14:03
BHMNCPNST01,485,272,08-10-2016 14:30
BHMNCPNST01,485,275,08-10-2016 14:57
BHMNCPNST01,485,273,08-10-2016 15:30
BHMNCPNST01,485,275,08-10-2016 15:57
BHMNCPNST01,485,275,08-10-2016 16:30
BHMNCPNST01,485,228,09-10-2016 08:04
BHMNCPNST01,485,227,09-10-2016 08:24
BHMNCPNST01,485,226,09-10-2016 08:57
BHMNCPNST01,485,228,09-10-2016 09:24
BHMNCPNST01,485,230,09-10-2016 09:57
BHMNCPNST01,485,226,09-10-2016 10:30
BHMNCPNST01,485,221,09-10-2016 11:04
BHMNCPNST01,485,222,09-10-2016 11:30
BHMNCPNST01,485,218,09-10-2016 11:57
BHMNCPNST01,485,208,09-10-2016 12:30
BHMNCPNST01,485,204,09-10-2016 13:04
BHMNCPNST01,485,201,09-10-2016 13:30
BHMNCPNST01,485,210,09-10-2016 14:03
BHMNCPNST01,485,202,09-10-2016 14:30
BHMNCPNST01,485,213,09-10-2016 15:04
BHMNCPNST01,485,218,09-10-2016 15:30
BHMNCPNST01,485,212,09-10-2016 16:03
BHMNCPNST01,485,210,09-10-2016 16:30
BHMNCPNST01,485,213,10-10-2016 08:04
BHMNCPNST01,485,231,10-10-2016 08:30
BHMNCPNST01,485,255,10-10-2016 09:04
BHMNCPNST01,485,276,10-10-2016 09:30
BHMNCPNST01,485,298,10-10-2016 10:03
BHMNCPNST01,485,314,10-10-2016 10:30
BHMNCPNST01,485,323,10-10-2016 10:57
BHMNCPNST01,485,331,10-10-2016 11:30
BHMNCPNST01,485,330,10-10-2016 11:44
BHMNCPNST01,485,326,10-10-2016 12:30
BHMNCPNST01,485,326,10-10-2016 13:04
BHMNCPNST01,485,323,10-10-2016 13:30
BHMNCPNST01,485,322,10-10-2016 14:03
BHMNCPNST01,485,315,10-10-2016 14:30
BHMNCPNST01,485,308,10-10-2016 14:50
BHMNCPNST01,485,303,10-10-2016 15:30
BHMNCPNST01,485,294,10-10-2016 15:57
BHMNCPNST01,485,277,10-10-2016 16:30
BHMNCPNST01,485,259,11-10-2016 08:04
BHMNCPNST01,485,272,11-10-2016 08:30
BHMNCPNST01,485,285,11-10-2016 08:57
BHMNCPNST01,485,319,11-10-2016 09:30
BHMNCPNST01,485,341,11-10-2016 09:57
BHMNCPNST01,485,371,11-10-2016 10:30
BHMNCPNST01,485,385,11-10-2016 10:57
BHMNCPNST01,485,397,11-10-2016 11:23
BHMNCPNST01,485,406,11-10-2016 12:03
BHMNCPNST01,485,406,11-10-2016 12:30
BHMNCPNST01,485,405,11-10-2016 13:04
BHMNCPNST01,485,400,11-10-2016 13:31
BHMNCPNST01,485,397,11-10-2016 14:04
BHMNCPNST01,485,389,11-10-2016 14:30
BHMNCPNST01,485,368,11-10-2016 15:00
BHMNCPNST01,485,344,11-10-2016 15:33
BHMNCPNST01,485,328,11-10-2016 16:01
BHMNCPNST01,485,310,11-10-2016 16:26
BHMNCPNST01,485,250,12-10-2016 08:04
BHMNCPNST01,485,259,12-10-2016 08:31
BHMNCPNST01,485,268,12-10-2016 09:03
BHMNCPNST01,485,291,12-10-2016 09:26
BHMNCPNST01,485,312,12-10-2016 10:01
BHMNCPNST01,485,323,12-10-2016 10:31
BHMNCPNST01,485,329,12-10-2016 11:01
BHMNCPNST01,485,333,12-10-2016 11:31
BHMNCPNST01,485,338,12-10-2016 12:04
BHMNCPNST01,485,341,12-10-2016 12:31
BHMNCPNST01,485,348,12-10-2016 13:04
BHMNCPNST01,485,335,12-10-2016 13:34
BHMNCPNST01,485,340,12-10-2016 13:57
BHMNCPNST01,485,325,12-10-2016 14:34
BHMNCPNST01,485,321,12-10-2016 15:01
BHMNCPNST01,485,307,12-10-2016 15:30
BHMNCPNST01,485,297,12-10-2016 15:57
BHMNCPNST01,485,277,12-10-2016 16:31
BHMNCPNST01,485,241,13-10-2016 07:57
BHMNCPNST01,485,243,13-10-2016 08:31
BHMNCPNST01,485,245,13-10-2016 09:04
BHMNCPNST01,485,264,13-10-2016 09:31
BHMNCPNST01,485,298,13-10-2016 09:57
BHMNCPNST01,485,330,13-10-2016 10:31
BHMNCPNST01,485,342,13-10-2016 11:04
BHMNCPNST01,485,344,13-10-2016 11:31
BHMNCPNST01,485,348,13-10-2016 11:57
BHMNCPNST01,485,356,13-10-2016 12:31
BHMNCPNST01,485,358,13-10-2016 13:04
BHMNCPNST01,485,359,13-10-2016 13:31
BHMNCPNST01,485,363,13-10-2016 13:57
BHMNCPNST01,485,366,13-10-2016 14:31
BHMNCPNST01,485,354,13-10-2016 15:04
BHMNCPNST01,485,345,13-10-2016 15:31
BHMNCPNST01,485,323,13-10-2016 16:04
BHMNCPNST01,485,309,13-10-2016 16:31
BHMNCPNST01,485,263,14-10-2016 08:01
BHMNCPNST01,485,274,14-10-2016 08:27
BHMNCPNST01,485,281,14-10-2016 09:01
BHMNCPNST01,485,296,14-10-2016 09:27
BHMNCPNST01,485,316,14-10-2016 10:01
BHMNCPNST01,485,315,14-10-2016 10:27
BHMNCPNST01,485,312,14-10-2016 11:01
BHMNCPNST01,485,317,14-10-2016 11:27
BHMNCPNST01,485,320,14-10-2016 12:01
BHMNCPNST01,485,326,14-10-2016 12:27
BHMNCPNST01,485,331,14-10-2016 13:01
BHMNCPNST01,485,324,14-10-2016 13:27
BHMNCPNST01,485,316,14-10-2016 14:01
BHMNCPNST01,485,323,14-10-2016 14:34
BHMNCPNST01,485,311,14-10-2016 15:01
BHMNCPNST01,485,289,14-10-2016 15:27
BHMNCPNST01,485,288,14-10-2016 16:01
BHMNCPNST01,485,283,14-10-2016 16:34
BHMNCPNST01,485,251,15-10-2016 07:54
BHMNCPNST01,485,253,15-10-2016 08:34
BHMNCPNST01,485,260,15-10-2016 09:01
BHMNCPNST01,485,275,15-10-2016 09:27
BHMNCPNST01,485,302,15-10-2016 10:01
BHMNCPNST01,485,308,15-10-2016 10:27
BHMNCPNST01,485,305,15-10-2016 11:01
BHMNCPNST01,485,311,15-10-2016 11:27
BHMNCPNST01,485,318,15-10-2016 12:01
BHMNCPNST01,485,329,15-10-2016 12:27
BHMNCPNST01,485,353,15-10-2016 13:01
BHMNCPNST01,485,381,15-10-2016 13:34
BHMNCPNST01,485,399,15-10-2016 14:01
BHMNCPNST01,485,390,15-10-2016 14:27
BHMNCPNST01,485,393,15-10-2016 15:01
BHMNCPNST01,485,389,15-10-2016 15:27
BHMNCPNST01,485,397,15-10-2016 16:01
BHMNCPNST01,485,397,15-10-2016 16:27
BHMNCPNST01,485,298,16-10-2016 08:04
BHMNCPNST01,485,311,16-10-2016 08:27
BHMNCPNST01,485,326,16-10-2016 09:01
BHMNCPNST01,485,345,16-10-2016 09:27
BHMNCPNST01,485,356,16-10-2016 10:04
BHMNCPNST01,485,346,16-10-2016 10:34
BHMNCPNST01,485,328,16-10-2016 11:01
BHMNCPNST01,485,330,16-10-2016 11:27
BHMNCPNST01,485,323,16-10-2016 12:01
BHMNCPNST01,485,320,16-10-2016 12:27
BHMNCPNST01,485,326,16-10-2016 13:01
BHMNCPNST01,485,303,16-10-2016 13:27
BHMNCPNST01,485,285,16-10-2016 14:01
BHMNCPNST01,485,275,16-10-2016 14:34
BHMNCPNST01,485,266,16-10-2016 15:01
BHMNCPNST01,485,259,16-10-2016 15:31
BHMNCPNST01,485,251,16-10-2016 15:57
BHMNCPNST01,485,230,16-10-2016 16:31
BHMNCPNST01,485,238,17-10-2016 08:01
BHMNCPNST01,485,248,17-10-2016 08:27
BHMNCPNST01,485,257,17-10-2016 09:01
BHMNCPNST01,485,286,17-10-2016 09:27
BHMNCPNST01,485,311,17-10-2016 10:04
BHMNCPNST01,485,312,17-10-2016 10:31
BHMNCPNST01,485,317,17-10-2016 11:04
BHMNCPNST01,485,323,17-10-2016 11:31
BHMNCPNST01,485,326,17-10-2016 12:04
BHMNCPNST01,485,333,17-10-2016 12:31
BHMNCPNST01,485,339,17-10-2016 12:57
BHMNCPNST01,485,345,17-10-2016 13:31
BHMNCPNST01,485,345,17-10-2016 14:04
BHMNCPNST01,485,337,17-10-2016 14:31
BHMNCPNST01,485,339,17-10-2016 14:57
BHMNCPNST01,485,334,17-10-2016 15:31
BHMNCPNST01,485,336,17-10-2016 15:57
BHMNCPNST01,485,321,17-10-2016 16:28
BHMNCPNST01,485,295,18-10-2016 08:01
BHMNCPNST01,485,307,18-10-2016 08:28
BHMNCPNST01,485,318,18-10-2016 08:54
BHMNCPNST01,485,337,18-10-2016 09:28
BHMNCPNST01,485,367,18-10-2016 10:01
BHMNCPNST01,485,388,18-10-2016 10:28
BHMNCPNST01,485,391,18-10-2016 11:01
BHMNCPNST01,485,391,18-10-2016 11:21
BHMNCPNST01,485,384,18-10-2016 12:01
BHMNCPNST01,485,389,18-10-2016 12:27
BHMNCPNST01,485,388,18-10-2016 13:01
BHMNCPNST01,485,384,18-10-2016 13:28
BHMNCPNST01,485,379,18-10-2016 13:54
BHMNCPNST01,485,374,18-10-2016 14:27
BHMNCPNST01,485,363,18-10-2016 15:01
BHMNCPNST01,485,363,18-10-2016 15:27
BHMNCPNST01,485,352,18-10-2016 15:55
BHMNCPNST01,485,322,18-10-2016 16:27
BHMNCPNST01,485,270,19-10-2016 08:05
BHMNCPNST01,485,278,19-10-2016 08:25
BHMNCPNST01,485,284,19-10-2016 08:58
BHMNCPNST01,485,303,19-10-2016 09:32
BHMNCPNST01,485,331,19-10-2016 09:58
BHMNCPNST01,485,340,19-10-2016 10:25
BHMNCPNST01,485,352,19-10-2016 10:59
BHMNCPNST01,485,363,19-10-2016 11:25
BHMNCPNST01,485,366,19-10-2016 11:59
BHMNCPNST01,485,365,19-10-2016 12:25
BHMNCPNST01,485,365,19-10-2016 12:58
BHMNCPNST01,485,365,19-10-2016 13:25
BHMNCPNST01,485,362,19-10-2016 13:58
BHMNCPNST01,485,351,19-10-2016 14:32
BHMNCPNST01,485,347,19-10-2016 14:58
BHMNCPNST01,485,318,19-10-2016 15:32
BHMNCPNST01,485,310,19-10-2016 15:59
BHMNCPNST01,485,296,19-10-2016 16:25
BHMNCPNST01,485,235,22-10-2016 07:52
BHMNCPNST01,485,238,22-10-2016 08:26
BHMNCPNST01,485,235,22-10-2016 08:59
BHMNCPNST01,485,245,22-10-2016 09:26
BHMNCPNST01,485,248,22-10-2016 09:59
BHMNCPNST01,485,251,22-10-2016 10:26
BHMNCPNST01,485,256,22-10-2016 10:59
BHMNCPNST01,485,266,22-10-2016 11:32
BHMNCPNST01,485,262,22-10-2016 11:59
BHMNCPNST01,485,265,22-10-2016 12:32
BHMNCPNST01,485,280,22-10-2016 12:59
BHMNCPNST01,485,299,22-10-2016 13:32
BHMNCPNST01,485,299,22-10-2016 13:59
BHMNCPNST01,485,310,22-10-2016 14:39
BHMNCPNST01,485,317,22-10-2016 14:59
BHMNCPNST01,485,323,22-10-2016 15:26
BHMNCPNST01,485,344,22-10-2016 15:59
BHMNCPNST01,485,350,22-10-2016 16:26
BHMNCPNST01,485,278,23-10-2016 07:59
BHMNCPNST01,485,278,23-10-2016 07:59
BHMNCPNST01,485,274,23-10-2016 08:59
BHMNCPNST01,485,270,23-10-2016 09:26
BHMNCPNST01,485,267,23-10-2016 09:59
BHMNCPNST01,485,256,23-10-2016 10:26
BHMNCPNST01,485,252,23-10-2016 10:59
BHMNCPNST01,485,232,23-10-2016 11:26
BHMNCPNST01,485,232,23-10-2016 11:59
BHMNCPNST01,485,244,23-10-2016 12:26
BHMNCPNST01,485,275,23-10-2016 13:06
BHMNCPNST01,485,287,23-10-2016 13:26
